"","ID","Price","Levy","Manufacturer","Model","Prod..year","Category","Leather.interior","Fuel.type","Mileage","Cylinders","Gear.box.type","Drive.wheels","Color","Airbags"
"3331",45815268,549,1018,"MERCEDES-BENZ","C 300",2011,"Sedan",TRUE,"Petrol",155058,6,"Automatic","Rear","White",12
"3332",43042015,14113,0,"OPEL","Astra H",2009,"Goods wagon",FALSE,"Diesel",160000,6,"Tiptronic","Front","Silver",6
"3333",45802407,15524,919,"HYUNDAI","Grandeur",2012,"Sedan",TRUE,"Petrol",137235,4,"Automatic","Front","Silver",4
"3334",45790350,22894,0,"KIA","Optima",2014,"Sedan",FALSE,"Hybrid",81000,4,"Tiptronic","Front","Black",8
"3335",45762534,627,640,"SUZUKI","SX4",2013,"Sedan",TRUE,"Petrol",153590,4,"Automatic","Front","Blue",12
"3336",45799574,26343,1091,"TOYOTA","Camry",2016,"Sedan",TRUE,"Petrol",157802,4,"Automatic","Front","Black",10
"3337",45732169,43394,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",129388,4,"Automatic","Front","Grey",4
"3338",45645722,18817,609,"TOYOTA","Camry",2018,"Sedan",TRUE,"Hybrid",35058,4,"Automatic","Front","White",12
"3339",45813662,27284,779,"TOYOTA","Avalon LIMITED",2013,"Sedan",TRUE,"Hybrid",109000,4,"Automatic","Front","Silver",10
"3340",45730036,25889,528,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",102000,4,"Automatic","Front","White",4
"3341",45798286,17227,730,"HYUNDAI","Elantra",2016,"Sedan",TRUE,"LPG",49068,4,"Automatic","Front","White",4
"3342",45786814,22580,777,"TOYOTA","Camry LE",2014,"Sedan",TRUE,"Petrol",133000,4,"Tiptronic","Front","Black",10
"3343",45802966,25810,642,"HYUNDAI","Santa FE",2012,"Jeep",TRUE,"Diesel",179421,4,"Automatic","Front","White",4
"3344",45651222,18817,609,"TOYOTA","Camry",2018,"Sedan",TRUE,"Hybrid",35058,4,"Automatic","Front","White",12
"3345",45813455,549,1018,"BMW","X5",2011,"Jeep",TRUE,"Petrol",125480,6,"Automatic","4x4","White",12
"3346",45812772,3136,1249,"TOYOTA","Camry",2017,"Sedan",TRUE,"Petrol",127549,4,"Automatic","Front","Silver",12
"3347",45238206,300,0,"MERCEDES-BENZ","CLS 55 AMG",2009,"Sedan",TRUE,"Petrol",123000,8,"Tiptronic","4x4","White",8
"3348",45648594,157,919,"MERCEDES-BENZ","ML 350",2012,"Jeep",TRUE,"Diesel",145227,6,"Automatic","4x4","Grey",12
"3349",45730566,39458,831,"SSANGYONG","Actyon",2017,"Jeep",TRUE,"Diesel",72924,4,"Automatic","Front","Blue",4
"3350",44529736,18817,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",130000,4,"Automatic","Front","Blue",12
"3351",45658812,392,690,"LEXUS","RX 450",2016,"Jeep",TRUE,"Hybrid",27038,6,"Automatic","4x4","White",12
"3352",45806860,1254,891,"LEXUS","RC F",2016,"Coupe",TRUE,"Petrol",49222,4,"Automatic","Rear","Black",12
"3353",45730486,24625,640,"SSANGYONG","REXTON",2013,"Jeep",TRUE,"Diesel",167333,4,"Automatic","Front","Black",4
"3354",45656508,34811,690,"LEXUS","RX 450",2016,"Jeep",TRUE,"Hybrid",0,6,"Automatic","Front","Grey",12
"3355",45812699,157,738,"CHEVROLET","Cruze",2017,"Sedan",TRUE,"Petrol",78837,4,"Automatic","Front","Silver",12
"3356",45802602,39603,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",120000,4,"Automatic","Front","Silver",4
"3357",45813593,8500,0,"MERCEDES-BENZ","E 240",2001,"Sedan",TRUE,"Petrol",0,6,"Tiptronic","Rear","Golden",6
"3358",45789865,45473,1058,"TOYOTA","Highlander",2012,"Jeep",FALSE,"Hybrid",68200,6,"Automatic","4x4","White",10
"3359",45797080,32744,777,"HYUNDAI","H1",2014,"Minivan",TRUE,"Diesel",107483,4,"Automatic","Front","Silver",4
"3360",45793288,6595,790,"CHEVROLET","Cruze",2009,"Sedan",TRUE,"Petrol",38413,4,"Automatic","Front","Black",4
"3361",45815839,62408,0,"MERCEDES-BENZ","CLS 550",2012,"Sedan",TRUE,"Petrol",134000,8,"Tiptronic","Rear","Black",8
"3362",45730740,15866,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",121263,4,"Automatic","Front","Black",4
"3363",45758702,37633,0,"BMW","X3",2012,"Jeep",TRUE,"Petrol",147000,6,"Tiptronic","4x4","Grey",10
"3364",45815389,1411,1172,"LEXUS","RX 350",2011,"Jeep",TRUE,"Petrol",124003,6,"Automatic","4x4","Red",12
"3365",45730074,46809,971,"SSANGYONG","REXTON",2016,"Jeep",TRUE,"Diesel",102066,4,"Automatic","Front","Black",4
"3366",45804531,82097,1036,"JEEP","Wrangler",2015,"Jeep",TRUE,"Diesel",64329,4,"Automatic","Front","Yellow",4
"3367",44051546,14113,0,"TOYOTA","Aqua",2012,"Hatchback",FALSE,"Hybrid",115000,4,"Automatic","Front","White",4
"3368",45774599,14897,530,"FORD","Fusion",2013,"Sedan",TRUE,"Petrol",188800,4,"Automatic","Front","Carnelian red",10
"3369",45810886,392,1307,"CHEVROLET","Camaro",2015,"Sedan",TRUE,"Petrol",168621,6,"Automatic","Rear","Carnelian red",12
"3370",45803314,15257,707,"HYUNDAI","Sonata",2011,"Sedan",TRUE,"Petrol",163374,4,"Automatic","Front","Grey",4
"3371",45785626,204,382,"HYUNDAI","Sonata hybrid",2014,"Sedan",FALSE,"Hybrid",107300,4,"Tiptronic","Front","Silver",10
"3372",45719589,13485,1024,"TOYOTA","Camry",2010,"Sedan",FALSE,"Petrol",110000,4,"Tiptronic","Front","White",10
"3373",44135220,40,0,"HONDA","FIT",2002,"Hatchback",FALSE,"Petrol",18000,4,"Variator","Front","Silver",2
"3374",45677689,7527,0,"MERCEDES-BENZ","A 190",2001,"Hatchback",TRUE,"LPG",2e+05,4,"Tiptronic","Front","Black",4
"3375",45761879,14113,0,"VOLKSWAGEN","Jetta",2014,"Sedan",TRUE,"Petrol",112000,4,"Manual","Front","Black",6
"3376",45451493,25089,639,"BMW","320 2.0",2014,"Sedan",TRUE,"Petrol",97970,4,"Tiptronic","Rear","Black",12
"3377",45769982,29793,0,"BMW","328 DIZEL",2013,"Sedan",TRUE,"Diesel",160000,4,"Tiptronic","Rear","Grey",8
"3378",45689281,40456,765,"MERCEDES-BENZ","CLA 250",2015,"Sedan",TRUE,"Petrol",59000,4,"Tiptronic","Front","White",12
"3379",45262917,22580,830,"CHEVROLET","Equinox LT",2019,"Jeep",FALSE,"Petrol",5124,4,"Automatic","4x4","Black",10
"3380",45803303,12777,640,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"Petrol",162558,4,"Automatic","Front","Black",4
"3381",45810803,21326,1325,"NISSAN","Altima",2019,"Sedan",TRUE,"Petrol",30296,4,"Automatic","Front","Grey",12
"3382",45227271,14740,779,"TOYOTA","Camry",2013,"Sedan",FALSE,"Hybrid",0,4,"Tiptronic","Front","Black",6
"3383",45771643,17876,382,"HYUNDAI","Sonata",2014,"Sedan",TRUE,"Hybrid",11000,4,"Tiptronic","Front","White",12
"3384",45770163,1725,584,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",107155,4,"Automatic","Front","Black",12
"3385",45632249,13172,781,"VOLKSWAGEN","Jetta",2012,"Sedan",TRUE,"Petrol",83658,4,"Tiptronic","Front","Black",12
"3386",45732760,15718,836,"HYUNDAI","Sonata",2010,"Sedan",TRUE,"Petrol",149608,4,"Automatic","Front","Silver",4
"3387",45529185,32929,1327,"TOYOTA","Camry",2018,"Sedan",TRUE,"Petrol",19000,4,"Tiptronic","Front","Black",11
"3388",45810305,21987,639,"CHEVROLET","Malibu",2014,"Sedan",TRUE,"Diesel",133923,4,"Automatic","Front","Grey",4
"3389",45802932,41720,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",114066,4,"Automatic","Front","White",4
"3390",45730632,24148,831,"SSANGYONG","Actyon",2017,"Jeep",TRUE,"Diesel",27067,4,"Automatic","Front","White",4
"3391",44587681,7840,0,"VAZ","2121 (Niva)",2008,"Jeep",FALSE,"Petrol",38181,1,"Manual","4x4","White",0
"3392",45785710,12544,781,"VOLKSWAGEN","Jetta",2012,"Sedan",TRUE,"Petrol",120000,4,"Manual","Front","Grey",8
"3393",45797047,5018,0,"FORD","Transit",2000,"Microbus",FALSE,"Diesel",3538,6,"Manual","Rear","Beige",0
"3394",45789403,18817,585,"TOYOTA","Prius",2013,"Hatchback",TRUE,"Hybrid",121000,4,"Tiptronic","Front","Grey",8
"3395",45725026,17249,586,"HYUNDAI","Elantra limited",2012,"Sedan",TRUE,"Petrol",87500,4,"Tiptronic","Front","Grey",10
"3396",45295940,22580,749,"KIA","Optima",2014,"Sedan",TRUE,"Petrol",47000,4,"Tiptronic","Front","Black",6
"3397",45814807,549,1053,"MERCEDES-BENZ","E 350",2014,"Sedan",TRUE,"Petrol",52142,6,"Automatic","4x4","Black",12
"3398",45811559,16621,0,"SUBARU","Impreza G4",2012,"Sedan",TRUE,"Petrol",0,4,"Variator","4x4","Black",2
"3399",45794578,18189,586,"TOYOTA","Prius",2012,"Hatchback",FALSE,"Hybrid",186000,4,"Automatic","Front","Silver",10
"3400",45806818,706,645,"LEXUS","CT 200h",2011,"Hatchback",TRUE,"Hybrid",122302,4,"Automatic","Front","Black",12
"3401",45805864,10349,0,"HONDA","FIT fit",2007,"Hatchback",FALSE,"Petrol",180000,4,"Variator","4x4","Purple",2
"3402",43790476,20000,1974,"HONDA","FIT",2019,"Hatchback",FALSE,"Petrol",3800,4,"Automatic","4x4","Black",4
"3403",45804385,29087,831,"JEEP","Compass",2011,"Jeep",TRUE,"Petrol",63570,4,"Automatic","Front","White",4
"3404",45642769,470,1493,"LEXUS","RX 350",2016,"Jeep",TRUE,"Petrol",118133,6,"Automatic","4x4","White",12
"3405",45813480,784,518,"TOYOTA","RAV 4",2016,"Jeep",FALSE,"Hybrid",136518,4,"Automatic","4x4","Grey",0
"3406",45808471,549,1190,"AUDI","RS7",2014,"Hatchback",TRUE,"Petrol",98446,8,"Automatic","4x4","White",12
"3407",45793095,7527,0,"MAZDA","Demio",2007,"Hatchback",FALSE,"Petrol",165000,4,"Manual","Front","Black",0
"3408",45804579,20883,836,"HYUNDAI","Tucson",2010,"Jeep",TRUE,"Diesel",171157,4,"Automatic","Front","White",4
"3409",45810819,549,1325,"TOYOTA","Camry",2019,"Sedan",TRUE,"Petrol",35541,4,"Automatic","Front","Black",12
"3410",45801911,25299,730,"HYUNDAI","Elantra",2016,"Sedan",TRUE,"Petrol",79845,4,"Automatic","Front","White",4
"3411",45786789,23521,0,"KIA","Sorento",2010,"Jeep",TRUE,"Diesel",178000,4,"Automatic","Front","Silver",4
"3412",44907017,4300,0,"MITSUBISHI","Colt",2006,"Hatchback",FALSE,"Petrol",112000,4,"Variator","Front","White",2
"3413",45730714,43868,730,"SSANGYONG","Actyon",2016,"Jeep",TRUE,"Diesel",64841,4,"Automatic","Front","Black",4
"3414",45816511,549,586,"HYUNDAI","Elantra",2012,"Sedan",TRUE,"Petrol",197589,4,"Automatic","Front","Black",12
"3415",45641390,251,607,"TOYOTA","Camry",2019,"Sedan",TRUE,"Hybrid",39552,4,"Automatic","Front","Black",12
"3416",45725020,18826,836,"SSANGYONG","Actyon",2010,"Jeep",TRUE,"Diesel",118133,4,"Automatic","Front","Silver",4
"3417",45793297,7370,364,"CHEVROLET","Spark",2012,"Sedan",TRUE,"Petrol",39876,4,"Automatic","Front","White",4
"3418",45720629,30,0,"HONDA","FIT",2005,"Hatchback",FALSE,"Petrol",0,4,"Automatic","Front","Silver",4
"3419",45783372,5331,0,"TOYOTA","RAV 4",1997,"Jeep",FALSE,"Petrol",80000,4,"Automatic","Front","White",8
"3420",45471442,13485,697,"VOLKSWAGEN","Passat SE",2015,"Sedan",TRUE,"Petrol",91103,4,"Automatic","Front","Black",8
"3421",44063270,15000,1539,"TOYOTA","Sienta",2018,"Minivan",FALSE,"Petrol",0,3,"Automatic","Front","White",4
"3422",45717260,13485,640,"FORD","Focus",2013,"Hatchback",FALSE,"Petrol",148000,4,"Automatic","Front","Red",5
"3423",45803392,8311,642,"HYUNDAI","Sonata",2012,"Sedan",TRUE,"LPG",36545,4,"Automatic","Front","White",4
"3424",45789892,8467,1345,"SSANGYONG","REXTON",2008,"Jeep",TRUE,"Diesel",64459,4,"Automatic","Front","Silver",4
"3425",45801913,18817,584,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",53000,4,"Tiptronic","Front","Silver",8
"3426",45800064,18817,751,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"Hybrid",0,4,"Automatic","Rear","Silver",8
"3427",45812780,470,1327,"TOYOTA","Camry",2018,"Sedan",TRUE,"Petrol",44845,4,"Automatic","Front","Brown",12
"3428",45763558,35124,0,"HYUNDAI","H1",2010,"Microbus",TRUE,"Diesel",63500,4,"Automatic","Rear","Silver",5
"3429",45800848,15053,0,"BMW","530",2004,"Sedan",TRUE,"Petrol",2e+05,6,"Tiptronic","Rear","White",0
"3430",45398127,48610,0,"MITSUBISHI","L 200",2015,"Pickup",TRUE,"Diesel",76000,4,"Manual","4x4","Silver",4
"3431",45757331,862,934,"FORD","Fusion",2015,"Sedan",TRUE,"Petrol",182302,4,"Automatic","Front","Black",12
"3432",45784126,10349,502,"TOYOTA","Prius C",2013,"Hatchback",FALSE,"Hybrid",145000,4,"Variator","Front","Sky blue",8
"3433",45770498,400,0,"VOLKSWAGEN","Golf",1997,"Hatchback",FALSE,"CNG",9300,4,"Manual","Front","White",2
"3434",45763117,11917,0,"SCION","iA isti",2006,"Hatchback",FALSE,"Petrol",118000,4,"Automatic","Front","Silver",2
"3435",45731777,15367,1024,"HYUNDAI","H1",2010,"Minivan",TRUE,"Diesel",49140,4,"Automatic","Front","Black",4
"3436",44882389,11290,585,"HYUNDAI","Elantra GLS / LIMITED",2013,"Sedan",FALSE,"Petrol",69000,4,"Tiptronic","Front","Blue",12
"3437",45549645,8467,893,"MAZDA","Mazda 3",2008,"Hatchback",FALSE,"Diesel",185000,4,"Manual","Front","Blue",6
"3438",45792690,20385,1058,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",152679,6,"Tiptronic","Front","Black",12
"3439",45768635,23521,1058,"TOYOTA","Highlander",2012,"Jeep",TRUE,"Petrol",140966,6,"Automatic","4x4","Black",12
"3440",45797529,19121,530,"HYUNDAI","Elantra",2013,"Sedan",TRUE,"Petrol",163000,4,"Automatic","Front","White",4
"3441",45806906,9095,1680,"BMW","320 320",2001,"Coupe",FALSE,"Petrol",188000,6,"Manual","Rear","Black",9
"3442",45786009,31361,779,"TOYOTA","Avalon limited",2013,"Sedan",TRUE,"Hybrid",132000,4,"Automatic","Front","Carnelian red",10
"3443",45795980,21012,0,"KIA","Optima X",2012,"Sedan",TRUE,"Petrol",155000,12,"Tiptronic","Front","Carnelian red",12
"3444",45801805,16571,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",51994,4,"Automatic","Front","Silver",4
"3445",45640738,16308,642,"VOLKSWAGEN","Passat",2012,"Sedan",TRUE,"Diesel",134000,4,"Tiptronic","Rear","White",12
"3446",45666047,13485,0,"MERCEDES-BENZ","B 170",2007,"Hatchback",TRUE,"Petrol",160000,4,"Automatic","Front","White",12
"3447",44318819,10663,1266,"HONDA","FIT",2014,"Hatchback",FALSE,"Hybrid",106000,4,"Variator","Front","White",0
"3448",45816573,188,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Petrol",80486,4,"Automatic","Front","Orange",12
"3449",45766649,1882,746,"TOYOTA","Prius",2009,"Sedan",TRUE,"Hybrid",142426,4,"Automatic","Front","White",12
"3450",45759529,1490,586,"LEXUS","CT 200h",2012,"Hatchback",TRUE,"Hybrid",174106,4,"Automatic","Front","White",0
"3451",45654847,17249,0,"KIA","Forte",2015,"Sedan",FALSE,"Petrol",120000,4,"Tiptronic","Front","Grey",6
"3452",45785545,4704,0,"GAZ","3796",1984,"Goods wagon",FALSE,"Petrol",1e+05,6,"Manual","Rear","Brown",0
"3453",45813623,706,753,"HYUNDAI","Sonata",2012,"Sedan",TRUE,"Hybrid",133162,4,"Automatic","Front","Silver",12
"3454",43938774,28100,781,"CHEVROLET","Cruze",2018,"Hatchback",TRUE,"Petrol",21000,4,"Tiptronic","Front","White",10
"3455",45732938,8938,640,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"LPG",106675,4,"Automatic","Front","Silver",4
"3456",45815061,784,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",161530,4,"Automatic","Front","Silver",12
"3457",45768600,110,2225,"LEXUS","GX 460",2017,"Jeep",TRUE,"Petrol",0,8,"Automatic","4x4","White",0
"3458",45370358,11604,0,"DODGE","Caliber",2009,"Jeep",FALSE,"LPG",134500,4,"Variator","Front","Orange",8
"3459",45797224,17249,1141,"HYUNDAI","Genesis",2012,"Sedan",TRUE,"Petrol",94055,4,"Automatic","Front","Silver",4
"3460",45807484,9095,502,"HONDA","FIT",2013,"Hatchback",FALSE,"Petrol",41000,4,"Automatic","Front","Blue",6
"3461",45805346,15053,0,"MERCEDES-BENZ","E 500",2002,"Sedan",TRUE,"Petrol",25500,8,"Tiptronic","Rear","Silver",12
"3462",45464983,13172,1077,"TOYOTA","CHR",2019,"Jeep",TRUE,"Petrol",24302,4,"Automatic","Front","Red",12
"3463",45805768,9408,642,"FORD","Focus",2012,"Sedan",TRUE,"Petrol",136000,4,"Automatic","Front","Carnelian red",10
"3464",45787410,15681,2209,"HONDA","Elysion",2011,"Minivan",TRUE,"Petrol",157000,4,"Automatic","Front","White",6
"3465",45807011,14113,0,"BMW","X5",2000,"Jeep",TRUE,"Petrol",180351,8,"Tiptronic","4x4","Grey",8
"3466",45792095,14113,741,"KIA","Cadenza",2012,"Sedan",TRUE,"Petrol",40103,4,"Automatic","Front","Black",4
"3467",45732615,54458,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",49454,4,"Automatic","Front","White",4
"3468",45744453,4704,0,"MERCEDES-BENZ","Smart",1999,"Sedan",FALSE,"Petrol",142000,4,"Tiptronic","Rear","Black",2
"3469",45792458,8467,765,"FORD","Focus",2015,"Sedan",FALSE,"Petrol",116923,4,"Tiptronic","Front","White",8
"3470",45813169,12388,518,"TOYOTA","Camry",2016,"Sedan",TRUE,"Hybrid",67429,4,"Automatic","Front","Black",0
"3471",45610598,18817,1017,"HYUNDAI","Elantra",2017,"Sedan",TRUE,"Petrol",105600,4,"Tiptronic","Front","White",8
"3472",45770554,13485,502,"TOYOTA","Prius C",2013,"Hatchback",FALSE,"Hybrid",77000,4,"Variator","Front","Red",0
"3473",45789774,11604,0,"VOLKSWAGEN","Touran",2004,"Minivan",FALSE,"Petrol",176000,4,"Tiptronic","Front","Black",12
"3474",45782107,20071,1211,"BMW","X5",2010,"Jeep",TRUE,"Diesel",141200,4,"Tiptronic","4x4","White",12
"3475",45759856,47042,1646,"LEXUS","GX 470",2015,"Jeep",TRUE,"Petrol",106918,8,"Automatic","4x4","Black",0
"3476",45765654,470,583,"NISSAN","Juke",2011,"Jeep",TRUE,"Petrol",0,4,"Automatic","Front","Black",0
"3477",45808474,37947,1575,"AUDI","Q7",2018,"Jeep",TRUE,"Petrol",49122,6,"Automatic","4x4","Silver",12
"3478",45797050,34673,777,"HYUNDAI","H1",2014,"Minivan",TRUE,"Diesel",117466,4,"Automatic","Front","Grey",4
"3479",45798243,19736,730,"HYUNDAI","Elantra",2016,"Sedan",TRUE,"Diesel",37405,4,"Automatic","Front","White",4
"3480",45793840,15681,521,"CHEVROLET","Cruze",2011,"Sedan",TRUE,"Petrol",132000,4,"Automatic","Front","Blue",8
"3481",45815484,941,1399,"LEXUS","RX 350",2010,"Jeep",TRUE,"Petrol",148661,6,"Automatic","4x4","Grey",12
"3482",45375077,17876,900,"KIA","Optima",2015,"Sedan",FALSE,"Petrol",66100,4,"Tiptronic","Front","Black",12
"3483",45788620,7840,0,"MITSUBISHI","Airtrek",2002,"Universal",FALSE,"Petrol",155000,4,"Tiptronic","4x4","Red",2
"3484",45805311,17562,271,"TOYOTA","Prius C",2014,"Hatchback",FALSE,"Hybrid",66000,4,"Automatic","Front","Silver",4
"3485",45792937,16559,695,"CHEVROLET","Cruze",2015,"Sedan",TRUE,"Petrol",51678,4,"Automatic","Front","Silver",4
"3486",45733734,47989,1017,"HYUNDAI","Sonata",2017,"Sedan",TRUE,"Petrol",65659,4,"Automatic","Front","Black",4
"3487",45521491,8624,0,"TOYOTA","Vitz",2006,"Hatchback",FALSE,"Petrol",190000,4,"Variator","Front","Purple",4
"3488",45803103,45376,640,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",43000,4,"Automatic","Front","White",4
"3489",45815295,392,1024,"TOYOTA","RAV 4",2010,"Jeep",TRUE,"Petrol",136139,4,"Automatic","Front","Red",12
"3490",45751885,4077,1277,"HYUNDAI","Sonata",2018,"Sedan",TRUE,"Petrol",67165,4,"Automatic","Front","Blue",12
"3491",45769213,21326,753,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",113000,4,"Tiptronic","Front","Silver",8
"3492",45798120,12585,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",128965,4,"Automatic","Front","White",4
"3493",45765475,15994,0,"FORD","Transit",2010,"Goods wagon",FALSE,"Diesel",190000,4,"Manual","Front","Blue",4
"3494",45416333,14426,0,"NISSAN","X-Trail",2006,"Jeep",TRUE,"Petrol",98345,4,"Automatic","4x4","White",4
"3495",45769788,81539,1935,"LEXUS","GX 460",2016,"Jeep",TRUE,"Petrol",155976,8,"Automatic","4x4","White",0
"3496",45456059,14500,761,"TOYOTA","Prius",2010,"Sedan",TRUE,"Hybrid",97000,4,"Automatic","Front","Black",8
"3497",45801756,32929,0,"BMW","530",2011,"Sedan",TRUE,"Petrol",112000,6,"Tiptronic","Rear","Black",12
"3498",45809880,41867,400,"TOYOTA","Aqua",2018,"Universal",TRUE,"Hybrid",35039,4,"Automatic","Front","Blue",4
"3499",45801418,15612,629,"HYUNDAI","Accent",2015,"Sedan",TRUE,"Diesel",97382,4,"Automatic","Front","White",4
"3500",45624981,8154,919,"BMW","X5",2012,"Jeep",TRUE,"Diesel",103458,6,"Automatic","4x4","White",0
"3501",45779829,18503,1202,"HYUNDAI","Sonata",2017,"Sedan",FALSE,"Petrol",0,4,"Automatic","Front","Red",0
"3502",45804538,43360,1317,"JEEP","Wrangler",2009,"Jeep",TRUE,"Diesel",195071,4,"Automatic","Front","Silver",4
"3503",45794024,42337,891,"MERCEDES-BENZ","E 220 cdi",2016,"Sedan",TRUE,"Diesel",127000,4,"Automatic","Rear","Black",6
"3504",45815038,8938,777,"TOYOTA","Camry",2014,"Sedan",TRUE,"Petrol",53310,4,"Automatic","Front","Black",12
"3505",45767459,706,639,"AUDI","A4",2014,"Sedan",TRUE,"Petrol",162032,4,"Automatic","Front","Black",0
"3506",45785564,31361,0,"MINI","Countryman s",2013,"Jeep",FALSE,"Petrol",88000,4,"Tiptronic","4x4","Black",0
"3507",45730091,25889,730,"HYUNDAI","Elantra",2016,"Sedan",TRUE,"Petrol",79420,4,"Automatic","Front","Blue",4
"3508",45759214,47042,1646,"LEXUS","GX 470",2015,"Jeep",TRUE,"Petrol",106918,8,"Automatic","4x4","Black",0
"3509",45798439,21012,0,"KIA","Optima",2015,"Sedan",TRUE,"Petrol",60000,4,"Tiptronic","Front","Grey",10
"3510",45797037,38737,765,"HYUNDAI","Genesis",2015,"Coupe",TRUE,"Petrol",93000,4,"Automatic","Front","White",4
"3511",45792910,9252,640,"CHEVROLET","Cruze",2013,"Sedan",TRUE,"Diesel",46721,4,"Automatic","Front","White",4
"3512",45792417,14113,638,"KIA","Optima",2014,"Sedan",TRUE,"Petrol",65376,4,"Automatic","Front","Silver",4
"3513",45800886,28852,0,"BMW","328",2013,"Sedan",TRUE,"Petrol",145000,4,"Tiptronic","Rear","Grey",8
"3514",45801389,2200,0,"VOLKSWAGEN","Golf 4",2002,"Hatchback",FALSE,"Petrol",199000,4,"Automatic","Front","Silver",0
"3515",45416277,15367,649,"HONDA","FIT",2010,"Hatchback",FALSE,"Petrol",110000,4,"Automatic","Front","Grey",12
"3516",45634917,3293,155,"VOLKSWAGEN","Jetta",2015,"Sedan",TRUE,"Diesel",119394,4,"Automatic","Front","Black",12
"3517",45776104,12231,503,"TOYOTA","Prius C",2012,"Hatchback",FALSE,"Hybrid",147698,4,"Automatic","Front","White",8
"3518",45797568,14081,1024,"HYUNDAI","H1",2010,"Minivan",TRUE,"Diesel",124850,4,"Automatic","Front","White",4
"3519",45454339,21953,595,"FORD","Fusion",2015,"Sedan",TRUE,"Petrol",102506,4,"Automatic","Front","White",6
"3520",45725863,14686,836,"SSANGYONG","Actyon",2010,"Sedan",TRUE,"Diesel",120682,4,"Automatic","Front","Silver",4
"3521",45780591,15053,0,"TOYOTA","Prius C",2012,"Hatchback",FALSE,"Hybrid",95000,4,"Automatic","Front","Silver",6
"3522",45802925,21357,836,"HYUNDAI","Santa FE",2010,"Jeep",TRUE,"Diesel",193488,4,"Automatic","Front","Silver",4
"3523",45797827,18826,531,"HYUNDAI","Elantra",2012,"Sedan",TRUE,"Petrol",108042,4,"Automatic","Front","Grey",4
"3524",45463391,51432,1018,"MERCEDES-BENZ","GL 350",2011,"Jeep",TRUE,"Diesel",103000,6,"Tiptronic","4x4","White",6
"3525",45777190,23834,0,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",60000,4,"Tiptronic","Front","Black",6
"3526",45731779,49459,1091,"HYUNDAI","H1",2016,"Universal",TRUE,"Diesel",117671,4,"Automatic","Front","Silver",4
"3527",45648291,251,607,"TOYOTA","Camry",2019,"Sedan",TRUE,"Hybrid",39552,4,"Automatic","Front","Black",12
"3528",45648285,9722,609,"TOYOTA","Camry",2018,"Sedan",TRUE,"Hybrid",127515,4,"Automatic","Front","Black",12
"3529",45809607,42538,831,"TOYOTA","Aqua",2018,"Hatchback",TRUE,"Petrol",2000,4,"Automatic","Front","Blue",4
"3530",45802792,40983,639,"HYUNDAI","Santa FE",2014,"Jeep",TRUE,"Diesel",163472,4,"Automatic","Front","Grey",4
"3531",45801733,18240,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",52418,4,"Automatic","Front","White",4
"3532",45750142,50,0,"HONDA","FIT",2006,"Hatchback",FALSE,"Petrol",14000,4,"Automatic","Front","Blue",2
"3533",45758603,9408,0,"VAZ","2121 (Niva)",1991,"Jeep",FALSE,"Petrol",10000,4,"Manual","4x4","Red",0
"3534",45696226,11133,640,"FORD","C-MAX",2013,"Hatchback",FALSE,"Hybrid",135383,4,"Tiptronic","Front","Black",12
"3535",45590445,19287,294,"CHEVROLET","Volt",2015,"Sedan",TRUE,"Plug-in Hybrid",96102,4,"Tiptronic","Front","White",8
"3536",45768261,4077,1714,"MERCEDES-BENZ","GLE 350",2017,"Jeep",TRUE,"Petrol",39814,6,"Automatic","Rear","Black",0
"3537",45732146,30828,642,"HYUNDAI","Santa FE",2012,"Jeep",TRUE,"Diesel",115412,4,"Automatic","Front","White",4
"3538",45523677,549,1077,"TOYOTA","CHR",2019,"Jeep",TRUE,"Petrol",39221,4,"Automatic","Front","Grey",12
"3539",45763349,6429,749,"HYUNDAI","Tucson",2014,"Jeep",TRUE,"Petrol",0,4,"Automatic","Front","Silver",0
"3540",45792453,11259,638,"KIA","Optima",2014,"Sedan",TRUE,"Petrol",54112,4,"Automatic","Front","White",4
